,date,open,high,low,close,volume,average,barCount
607,2021-02-23 13:00:00,0.997155,0.99716,0.99665,0.99693,-1,-1.0,-1
608,2021-02-23 14:00:00,0.99693,0.997245,0.996725,0.99701,-1,-1.0,-1
609,2021-02-23 15:00:00,0.99701,0.99744,0.99614,0.996855,-1,-1.0,-1
610,2021-02-23 16:00:00,0.996855,0.997685,0.99626,0.997685,-1,-1.0,-1
611,2021-02-23 17:00:00,0.997685,0.997725,0.99608,0.996515,-1,-1.0,-1
612,2021-02-23 18:00:00,0.996515,0.996795,0.99593,0.99606,-1,-1.0,-1
613,2021-02-23 19:00:00,0.99606,0.99728,0.995855,0.99713,-1,-1.0,-1
614,2021-02-23 20:00:00,0.99713,0.99749,0.99668,0.996895,-1,-1.0,-1
615,2021-02-23 21:00:00,0.996895,0.99693,0.99602,0.996125,-1,-1.0,-1
616,2021-02-23 22:00:00,0.996125,0.99708,0.996055,0.99664,-1,-1.0,-1
617,2021-02-23 23:00:00,0.99664,0.997135,0.995355,0.99637,-1,-1.0,-1
618,2021-02-24 00:00:00,0.99637,0.997145,0.996075,0.996425,-1,-1.0,-1
619,2021-02-24 01:00:00,0.996425,0.99681,0.996155,0.996525,-1,-1.0,-1
620,2021-02-24 02:00:00,0.996525,0.99698,0.99634,0.99695,-1,-1.0,-1
621,2021-02-24 03:00:00,0.99695,0.996975,0.99623,0.996255,-1,-1.0,-1
622,2021-02-24 04:00:00,0.996255,0.996495,0.99585,0.99619,-1,-1.0,-1
623,2021-02-24 05:00:00,0.99619,0.99626,0.995675,0.99594,-1,-1.0,-1
624,2021-02-24 06:15:00,0.996525,0.996725,0.995875,0.99618,-1,-1.0,-1
625,2021-02-24 07:00:00,0.99618,0.996545,0.995505,0.99589,-1,-1.0,-1
626,2021-02-24 08:00:00,0.99589,0.997075,0.995495,0.996885,-1,-1.0,-1
627,2021-02-24 09:00:00,0.996885,0.999085,0.996425,0.99799,-1,-1.0,-1
628,2021-02-24 10:00:00,0.99799,0.99817,0.99659,0.997525,-1,-1.0,-1
629,2021-02-24 11:00:00,0.997525,0.9976,0.99611,0.996185,-1,-1.0,-1
630,2021-02-24 12:00:00,0.996185,0.99622,0.99513,0.99539,-1,-1.0,-1
631,2021-02-24 13:00:00,0.99539,0.996195,0.995015,0.99584,-1,-1.0,-1
632,2021-02-24 14:00:00,0.99584,0.99623,0.995605,0.996,-1,-1.0,-1
633,2021-02-24 15:00:00,0.996,0.99647,0.995505,0.99594,-1,-1.0,-1
634,2021-02-24 16:00:00,0.99594,0.99647,0.995105,0.996075,-1,-1.0,-1
635,2021-02-24 17:00:00,0.996075,0.996165,0.995185,0.995245,-1,-1.0,-1
636,2021-02-24 18:00:00,0.995245,0.995585,0.994845,0.995285,-1,-1.0,-1
637,2021-02-24 19:00:00,0.995285,0.99602,0.99478,0.995665,-1,-1.0,-1
638,2021-02-24 20:00:00,0.995665,0.995895,0.99451,0.994655,-1,-1.0,-1
639,2021-02-24 21:00:00,0.994655,0.995435,0.99437,0.994915,-1,-1.0,-1
640,2021-02-24 22:00:00,0.994915,0.995455,0.994565,0.99467,-1,-1.0,-1
641,2021-02-24 23:00:00,0.99467,0.99504,0.993845,0.99497,-1,-1.0,-1
642,2021-02-25 00:00:00,0.99497,0.99531,0.994165,0.994715,-1,-1.0,-1
643,2021-02-25 01:00:00,0.994715,0.99574,0.99425,0.995315,-1,-1.0,-1
644,2021-02-25 02:00:00,0.995315,0.99584,0.994875,0.99521,-1,-1.0,-1
645,2021-02-25 03:00:00,0.99521,0.99583,0.99513,0.995245,-1,-1.0,-1
646,2021-02-25 04:00:00,0.995245,0.99714,0.995035,0.996495,-1,-1.0,-1
647,2021-02-25 05:00:00,0.996495,0.9974,0.99625,0.996975,-1,-1.0,-1
648,2021-02-25 06:15:00,0.996725,0.997275,0.99629,0.996805,-1,-1.0,-1
649,2021-02-25 07:00:00,0.996805,0.99813,0.996395,0.998045,-1,-1.0,-1
650,2021-02-25 08:00:00,0.998045,0.998045,0.99668,0.99702,-1,-1.0,-1
651,2021-02-25 09:00:00,0.99702,0.997175,0.996405,0.996425,-1,-1.0,-1
652,2021-02-25 10:00:00,0.996425,0.99655,0.995245,0.995275,-1,-1.0,-1
653,2021-02-25 11:00:00,0.995275,0.996065,0.99514,0.99579,-1,-1.0,-1
654,2021-02-25 12:00:00,0.99579,0.99681,0.99579,0.99607,-1,-1.0,-1
655,2021-02-25 13:00:00,0.99607,0.997415,0.996005,0.996715,-1,-1.0,-1
656,2021-02-25 14:00:00,0.996715,0.997255,0.996625,0.997055,-1,-1.0,-1
657,2021-02-25 15:00:00,0.997055,0.998215,0.996705,0.998115,-1,-1.0,-1
658,2021-02-25 16:00:00,0.998115,0.99917,0.99798,0.999045,-1,-1.0,-1
659,2021-02-25 17:00:00,0.999045,0.99936,0.99756,0.998675,-1,-1.0,-1
660,2021-02-25 18:00:00,0.998675,0.998725,0.997075,0.99843,-1,-1.0,-1
661,2021-02-25 19:00:00,0.99843,0.99876,0.99623,0.996265,-1,-1.0,-1
662,2021-02-25 20:00:00,0.996265,0.99722,0.995665,0.99644,-1,-1.0,-1
663,2021-02-25 21:00:00,0.99644,0.99667,0.995425,0.99606,-1,-1.0,-1
664,2021-02-25 22:00:00,0.99606,0.99694,0.99527,0.996295,-1,-1.0,-1
665,2021-02-25 23:00:00,0.996295,0.996485,0.994715,0.995985,-1,-1.0,-1
666,2021-02-26 00:00:00,0.995985,0.996675,0.994865,0.996315,-1,-1.0,-1
667,2021-02-26 01:00:00,0.996315,0.99632,0.993,0.99316,-1,-1.0,-1
668,2021-02-26 02:00:00,0.99316,0.99391,0.990625,0.992725,-1,-1.0,-1
669,2021-02-26 03:00:00,0.992725,0.994085,0.99235,0.994005,-1,-1.0,-1
670,2021-02-26 04:00:00,0.994005,0.994105,0.990805,0.991795,-1,-1.0,-1
671,2021-02-26 05:00:00,0.991795,0.993275,0.99169,0.992245,-1,-1.0,-1
672,2021-02-26 06:15:00,0.993125,0.99335,0.99218,0.99228,-1,-1.0,-1
673,2021-02-26 07:00:00,0.99228,0.993365,0.991775,0.9918,-1,-1.0,-1
674,2021-02-26 08:00:00,0.9918,0.992875,0.98947,0.99081,-1,-1.0,-1
675,2021-02-26 09:00:00,0.99081,0.991405,0.99022,0.990255,-1,-1.0,-1
676,2021-02-26 10:00:00,0.990255,0.990865,0.98987,0.98995,-1,-1.0,-1
677,2021-02-26 11:00:00,0.98995,0.99035,0.9893,0.98972,-1,-1.0,-1
678,2021-02-26 12:00:00,0.98972,0.990025,0.9869,0.988005,-1,-1.0,-1
679,2021-02-26 13:00:00,0.988005,0.988685,0.987755,0.98837,-1,-1.0,-1
680,2021-02-26 14:00:00,0.98837,0.98901,0.98747,0.98764,-1,-1.0,-1
681,2021-02-26 15:00:00,0.98764,0.98864,0.986205,0.98826,-1,-1.0,-1
682,2021-02-26 16:00:00,0.98826,0.988535,0.98733,0.987545,-1,-1.0,-1
683,2021-02-26 17:00:00,0.987545,0.98774,0.98532,0.98542,-1,-1.0,-1
684,2021-02-26 18:00:00,0.98542,0.985855,0.98225,0.98249,-1,-1.0,-1
685,2021-02-26 19:00:00,0.98249,0.984125,0.980535,0.98107,-1,-1.0,-1
686,2021-02-26 20:00:00,0.98107,0.983125,0.980335,0.98169,-1,-1.0,-1
687,2021-02-26 21:00:00,0.98169,0.983755,0.981265,0.983725,-1,-1.0,-1
688,2021-02-26 22:00:00,0.983725,0.98463,0.982435,0.982945,-1,-1.0,-1
689,2021-02-26 23:00:00,0.982945,0.984495,0.979335,0.980575,-1,-1.0,-1
690,2021-02-27 00:00:00,0.980575,0.981695,0.97907,0.98007,-1,-1.0,-1
691,2021-02-27 01:00:00,0.98007,0.98243,0.97985,0.98164,-1,-1.0,-1
692,2021-02-27 02:00:00,0.98164,0.98232,0.980375,0.98128,-1,-1.0,-1
693,2021-02-27 03:00:00,0.98128,0.981445,0.97948,0.97965,-1,-1.0,-1
694,2021-02-27 04:00:00,0.97965,0.980935,0.979065,0.97933,-1,-1.0,-1
695,2021-02-27 05:00:00,0.97933,0.98284,0.97891,0.981545,-1,-1.0,-1
696,2021-03-01 06:15:00,0.98195,0.98347,0.98114,0.983185,-1,-1.0,-1
697,2021-03-01 07:00:00,0.983185,0.985185,0.98237,0.984415,-1,-1.0,-1
698,2021-03-01 08:00:00,0.984415,0.98465,0.982985,0.983515,-1,-1.0,-1
699,2021-03-01 09:00:00,0.983515,0.986205,0.983415,0.98436,-1,-1.0,-1
700,2021-03-01 10:00:00,0.98436,0.9863,0.984335,0.985135,-1,-1.0,-1
701,2021-03-01 11:00:00,0.985135,0.985805,0.98481,0.985025,-1,-1.0,-1
702,2021-03-01 12:00:00,0.985025,0.98525,0.9837,0.98417,-1,-1.0,-1
703,2021-03-01 13:00:00,0.98417,0.985115,0.984115,0.984835,-1,-1.0,-1
704,2021-03-01 14:00:00,0.984835,0.985285,0.984305,0.98513,-1,-1.0,-1
705,2021-03-01 15:00:00,0.98513,0.985605,0.984145,0.984275,-1,-1.0,-1
706,2021-03-01 16:00:00,0.984275,0.98447,0.982805,0.98371,-1,-1.0,-1
707,2021-03-01 17:00:00,0.98371,0.98375,0.98186,0.981945,-1,-1.0,-1
708,2021-03-01 18:00:00,0.981945,0.982605,0.981225,0.98136,-1,-1.0,-1
709,2021-03-01 19:00:00,0.98136,0.98175,0.98054,0.98107,-1,-1.0,-1
710,2021-03-01 20:00:00,0.98107,0.981265,0.980915,0.98121,-1,-1.0,-1
